date,matchday,home_team,away_team,home_score_full_time,away_score_full_time,home_score_half_time,away_score_half_time,goal_diff,winner,defeat,ref
2024-03-09T17:30:00Z,28,arsenal,brentford,2,1,1,1,1,arsenal,brentford,robert jones
2024-03-10T13:00:00Z,28,aston villa,tottenham,0,4,0,0,4,tottenham,aston villa,chris kavanagh
2024-03-10T14:00:00Z,28,brighton hove,nottingham,1,0,1,0,1,brighton hove,nottingham,michael salisbury
2024-03-10T14:00:00Z,28,west ham,burnley,2,2,0,2,0,draw,draw,darren england
2024-03-10T15:45:00Z,28,liverpool,man city,1,1,0,1,0,draw,draw,michael oliver
2024-03-11T20:00:00Z,28,chelsea,newcastle,3,2,1,1,1,chelsea,newcastle,john brooks
2024-03-13T19:30:00Z,17,bournemouth,luton town,4,3,0,3,1,bournemouth,luton town,samuel allison
2024-03-16T15:00:00Z,29,burnley,brentford,2,1,1,0,1,burnley,brentford,darren bond
2024-03-16T15:00:00Z,29,luton town,nottingham,1,1,0,1,0,draw,draw,darren england
2024-03-16T17:30:00Z,29,fulham,tottenham,3,0,1,0,3,fulham,tottenham,robert jones
2024-03-17T14:00:00Z,29,west ham,aston villa,1,1,1,0,0,draw,draw,jarred gillett
2024-03-30T12:30:00Z,30,newcastle,west ham,4,3,1,2,1,newcastle,west ham,robert jones
2024-03-30T15:00:00Z,30,bournemouth,everton,2,1,0,0,1,bournemouth,everton,sam barrott
2024-03-30T15:00:00Z,30,chelsea,burnley,2,2,1,0,0,draw,draw,darren england
2024-03-30T15:00:00Z,30,nottingham,crystal palace,1,1,0,1,0,draw,draw,chris kavanagh
2024-03-30T15:00:00Z,30,sheffield utd,fulham,3,3,0,0,0,draw,draw,tim robinson
2024-03-30T15:00:00Z,30,tottenham,luton town,2,1,0,1,1,tottenham,luton town,jarred gillett
2024-03-30T17:30:00Z,30,aston villa,wolverhampton,2,0,1,0,2,aston villa,wolverhampton,paul tierney
2024-03-30T20:00:00Z,30,brentford,man united,1,1,0,0,0,draw,draw,simon hooper
2024-03-31T13:00:00Z,30,liverpool,brighton hove,2,1,1,1,1,liverpool,brighton hove,david coote
2024-03-31T15:30:00Z,30,man city,arsenal,0,0,0,0,0,draw,draw,anthony taylor
2024-04-02T18:30:00Z,31,nottingham,fulham,3,1,3,0,2,nottingham,fulham,michael oliver
2024-04-02T18:30:00Z,31,newcastle,everton,1,1,1,0,0,draw,draw,tony harrington
2024-04-02T18:45:00Z,31,bournemouth,crystal palace,1,0,0,0,1,bournemouth,crystal palace,graham scott
2024-04-02T18:45:00Z,31,burnley,wolverhampton,1,1,1,1,0,draw,draw,thomas bramall
2024-04-02T19:15:00Z,31,west ham,tottenham,1,1,1,1,0,draw,draw,john brooks
2024-04-03T18:30:00Z,31,arsenal,luton town,2,0,2,0,2,arsenal,luton town,craig pawson
2024-04-03T18:30:00Z,31,brentford,brighton hove,0,0,0,0,0,draw,draw,bobby madley
2024-04-03T19:15:00Z,31,man city,aston villa,4,1,2,1,3,man city,aston villa,darren england
2024-04-04T18:30:00Z,31,liverpool,sheffield utd,3,1,1,0,2,liverpool,sheffield utd,stuart attwell
2024-04-04T19:15:00Z,31,chelsea,man united,4,3,2,2,1,chelsea,man united,jarred gillett
2024-04-06T11:30:00Z,32,crystal palace,man city,2,4,1,1,2,man city,crystal palace,paul tierney
2024-04-06T14:00:00Z,32,aston villa,brentford,3,3,1,0,0,draw,draw,michael salisbury
2024-04-06T14:00:00Z,32,everton,burnley,1,0,1,0,1,everton,burnley,michael oliver
2024-04-06T14:00:00Z,32,fulham,newcastle,0,1,0,0,1,newcastle,fulham,samuel allison
2024-04-06T14:00:00Z,32,luton town,bournemouth,2,1,0,0,1,luton town,bournemouth,andy madley
2024-04-06T14:00:00Z,32,wolverhampton,west ham,1,2,1,0,1,west ham,wolverhampton,tony harrington
2024-04-06T16:30:00Z,32,brighton hove,arsenal,0,3,0,1,3,arsenal,brighton hove,john brooks
2024-04-07T14:30:00Z,32,man united,liverpool,2,2,0,1,0,draw,draw,anthony taylor
2024-04-07T16:30:00Z,32,sheffield utd,chelsea,2,2,1,1,0,draw,draw,robert jones
2024-04-07T17:00:00Z,32,tottenham,nottingham,3,1,1,1,2,tottenham,nottingham,simon hooper
2024-04-13T11:30:00Z,33,newcastle,tottenham,4,0,2,0,4,newcastle,tottenham,tim robinson
2024-04-13T14:00:00Z,33,brentford,sheffield utd,2,0,0,0,2,brentford,sheffield utd,sam barrott
2024-04-13T14:00:00Z,33,burnley,brighton hove,1,1,0,0,0,draw,draw,simon hooper
2024-04-13T14:00:00Z,33,man city,luton town,5,1,1,0,4,man city,luton town,john brooks
2024-04-13T14:00:00Z,33,nottingham,wolverhampton,2,2,1,1,0,draw,draw,craig pawson
2024-04-13T16:30:00Z,33,bournemouth,man united,2,2,2,1,0,draw,draw,tony harrington
2024-04-14T13:00:00Z,33,liverpool,crystal palace,0,1,0,1,1,crystal palace,liverpool,chris kavanagh
2024-04-14T13:00:00Z,33,west ham,fulham,0,2,0,1,2,fulham,west ham,stuart attwell
2024-04-14T15:30:00Z,33,arsenal,aston villa,0,2,0,0,2,aston villa,arsenal,david coote
2024-04-15T19:00:00Z,33,chelsea,everton,6,0,4,0,6,chelsea,everton,paul tierney
2024-04-20T14:00:00Z,34,luton town,brentford,1,5,0,2,4,brentford,luton town,jarred gillett
2024-04-20T14:00:00Z,34,sheffield utd,burnley,1,4,0,2,3,burnley,sheffield utd,andy madley
2024-04-20T18:30:00Z,34,wolverhampton,arsenal,0,2,0,1,2,arsenal,wolverhampton,paul tierney
2024-04-21T12:30:00Z,34,everton,nottingham,2,0,1,0,2,everton,nottingham,anthony taylor
2024-04-21T14:00:00Z,34,aston villa,bournemouth,3,1,1,1,2,aston villa,bournemouth,tim robinson
2024-04-21T14:00:00Z,34,crystal palace,west ham,5,2,4,1,3,crystal palace,west ham,graham scott
2024-04-21T15:30:00Z,34,fulham,liverpool,1,3,1,1,2,liverpool,fulham,craig pawson
2024-04-23T19:00:00Z,29,arsenal,chelsea,5,0,1,0,5,arsenal,chelsea,simon hooper
2024-04-24T18:45:00Z,29,wolverhampton,bournemouth,0,1,0,1,1,bournemouth,wolverhampton,stuart attwell
2024-04-24T19:00:00Z,29,crystal palace,newcastle,2,0,0,0,2,crystal palace,newcastle,thomas bramall
2024-04-24T19:00:00Z,29,everton,liverpool,2,0,1,0,2,everton,liverpool,andy madley
2024-04-24T19:00:00Z,29,man united,sheffield utd,4,2,1,1,2,man united,sheffield utd,michael salisbury
2024-04-25T19:00:00Z,29,brighton hove,man city,0,4,0,3,4,man city,brighton hove,jarred gillett
2024-04-27T11:30:00Z,35,west ham,liverpool,2,2,1,0,0,draw,draw,anthony taylor
2024-04-27T14:00:00Z,35,fulham,crystal palace,1,1,0,0,0,draw,draw,stuart attwell
2024-04-27T14:00:00Z,35,man united,burnley,1,1,0,0,0,draw,draw,john brooks
2024-04-27T14:00:00Z,35,newcastle,sheffield utd,5,1,1,1,4,newcastle,sheffield utd,tony harrington
2024-04-27T14:00:00Z,35,wolverhampton,luton town,2,1,1,0,1,wolverhampton,luton town,david coote
2024-04-27T16:30:00Z,35,everton,brentford,1,0,0,0,1,everton,brentford,darren england
2024-04-27T19:00:00Z,35,aston villa,chelsea,2,2,2,0,0,draw,draw,craig pawson
2024-04-28T13:00:00Z,35,bournemouth,brighton hove,3,0,1,0,3,bournemouth,brighton hove,paul tierney
2024-04-28T13:00:00Z,35,tottenham,arsenal,2,3,0,3,1,arsenal,tottenham,michael oliver
2024-04-28T15:30:00Z,35,nottingham,man city,0,2,0,1,2,man city,nottingham,simon hooper
2024-05-02T18:30:00Z,26,chelsea,tottenham,2,0,1,0,2,chelsea,tottenham,robert jones
2024-05-03T19:00:00Z,36,luton town,everton,1,1,1,1,0,draw,draw,tim robinson
2024-05-04T11:30:00Z,36,arsenal,bournemouth,3,0,1,0,3,arsenal,bournemouth,david coote
2024-05-04T14:00:00Z,36,brentford,fulham,0,0,0,0,0,draw,draw,graham scott
2024-05-04T14:00:00Z,36,burnley,newcastle,1,4,0,3,3,newcastle,burnley,anthony taylor
2024-05-04T14:00:00Z,36,sheffield utd,nottingham,1,3,1,1,2,nottingham,sheffield utd,chris kavanagh
2024-05-04T16:30:00Z,36,man city,wolverhampton,5,1,3,0,4,man city,wolverhampton,craig pawson
2024-05-05T13:00:00Z,36,brighton hove,aston villa,1,0,0,0,1,brighton hove,aston villa,robert jones
2024-05-05T13:00:00Z,36,chelsea,west ham,5,0,3,0,5,chelsea,west ham,bobby madley
2024-05-05T15:30:00Z,36,liverpool,tottenham,4,2,2,0,2,liverpool,tottenham,paul tierney
2024-05-06T19:00:00Z,36,crystal palace,man united,4,0,2,0,4,crystal palace,man united,jarred gillett
2024-05-11T11:30:00Z,37,fulham,man city,0,4,0,1,4,man city,fulham,anthony taylor
2024-05-11T14:00:00Z,37,bournemouth,brentford,1,2,0,0,1,brentford,bournemouth,matt donohue
2024-05-11T14:00:00Z,37,everton,sheffield utd,1,0,1,0,1,everton,sheffield utd,stuart attwell
2024-05-11T14:00:00Z,37,newcastle,brighton hove,1,1,1,1,0,draw,draw,darren england
2024-05-11T14:00:00Z,37,tottenham,burnley,2,1,1,1,1,tottenham,burnley,jarred gillett
2024-05-11T14:00:00Z,37,west ham,luton town,3,1,0,1,2,west ham,luton town,michael oliver
2024-05-11T14:00:00Z,37,wolverhampton,crystal palace,1,3,0,2,2,crystal palace,wolverhampton,thomas bramall
2024-05-11T16:30:00Z,37,nottingham,chelsea,2,3,1,1,1,chelsea,nottingham,tony harrington
2024-05-12T15:30:00Z,37,man united,arsenal,0,1,0,1,1,arsenal,man united,paul tierney
2024-05-13T19:00:00Z,37,aston villa,liverpool,3,3,1,2,0,draw,draw,simon hooper
2024-05-14T19:00:00Z,34,tottenham,man city,0,2,0,0,2,man city,tottenham,chris kavanagh
2024-05-15T18:45:00Z,34,brighton hove,chelsea,1,2,0,1,1,chelsea,brighton hove,michael salisbury
2024-05-15T19:00:00Z,34,man united,newcastle,3,2,1,0,1,man united,newcastle,robert jones
2024-05-19T15:00:00Z,38,arsenal,everton,2,1,1,1,1,arsenal,everton,michael oliver
2024-05-19T15:00:00Z,38,brentford,newcastle,2,4,0,3,2,newcastle,brentford,simon hooper
2024-05-19T15:00:00Z,38,brighton hove,man united,0,2,0,0,2,man united,brighton hove,craig pawson
2024-05-19T15:00:00Z,38,burnley,nottingham,1,2,0,2,1,nottingham,burnley,graham scott
2024-05-19T15:00:00Z,38,chelsea,bournemouth,2,1,1,0,1,chelsea,bournemouth,anthony taylor
2024-05-19T15:00:00Z,38,crystal palace,aston villa,5,0,2,0,5,crystal palace,aston villa,darren bond
2024-05-19T15:00:00Z,38,liverpool,wolverhampton,2,0,2,0,2,liverpool,wolverhampton,chris kavanagh
2024-05-19T15:00:00Z,38,luton town,fulham,2,4,1,2,2,fulham,luton town,matt donohue
2024-05-19T15:00:00Z,38,man city,west ham,3,1,2,1,2,man city,west ham,john brooks
2024-05-19T15:00:00Z,38,sheffield utd,tottenham,0,3,0,1,3,tottenham,sheffield utd,bobby madley
