date,matchday,home_team,away_team,home_score_full_time,away_score_full_time,home_score_half_time,away_score_half_time,goal_diff,winner,defeat,ref
2024-04-21T19:00:00Z,30,psg,olympique lyon,4,1,4,1,3,psg,olympique lyon,françois letexier
2024-04-24T17:00:00Z,29,lorient,psg,1,4,0,2,3,psg,lorient,marc bollengier
2024-04-24T19:00:00Z,29,monaco,lille,1,0,0,0,1,monaco,lille,clément turpin
2024-04-24T19:00:00Z,29,marseille,nice,2,2,1,1,0,draw,draw,jérémie pignard
2024-04-26T19:00:00Z,31,montpellier,nantes,1,1,1,1,0,draw,draw,jeremy stinat
2024-04-27T19:00:00Z,31,psg,le havre,3,3,1,2,0,draw,draw,willy delajod
2024-04-28T11:00:00Z,31,fc metz,lille,1,2,1,2,1,lille,fc metz,stéphanie frappart
2024-04-28T13:00:00Z,31,clermont foot,stade de reims,4,1,1,1,3,clermont foot,stade de reims,florent batta
2024-04-28T13:00:00Z,31,lorient,toulouse,1,2,1,0,1,toulouse,lorient,gaël angoula
2024-04-28T13:00:00Z,31,strasbourg,nice,1,3,1,1,2,nice,strasbourg,thomas léonard
2024-04-28T15:05:00Z,31,stade rennais,brest,4,5,2,1,1,brest,stade rennais,jérémie pignard
2024-04-28T17:00:00Z,31,olympique lyon,monaco,3,2,2,1,1,olympique lyon,monaco,bastien dechepy
2024-04-28T19:00:00Z,31,marseille,rc lens,2,1,1,0,1,marseille,rc lens,eric wattellier
2024-05-03T17:00:00Z,32,toulouse,montpellier,1,2,1,1,1,montpellier,toulouse,marc bollengier
2024-05-03T19:00:00Z,32,rc lens,lorient,2,0,0,0,2,rc lens,lorient,jérémie pignard
2024-05-04T13:00:00Z,32,le havre,strasbourg,3,1,1,0,2,le havre,strasbourg,jérôme brisard
2024-05-04T15:00:00Z,32,monaco,clermont foot,4,1,2,1,3,monaco,clermont foot,hakim ben el hadj salem
2024-05-04T17:00:00Z,32,fc metz,stade rennais,2,3,2,1,1,stade rennais,fc metz,ruddy buquet
2024-05-04T19:00:00Z,32,brest,nantes,0,0,0,0,0,draw,draw,clément turpin
2024-05-06T19:00:00Z,32,lille,olympique lyon,3,4,2,0,1,olympique lyon,lille,benoît bastien
2024-05-10T19:00:00Z,33,nice,le havre,1,0,1,0,1,nice,le havre,benoît bastien
2024-05-10T19:00:00Z,33,brest,stade de reims,1,1,1,1,0,draw,draw,jérôme brisard
2024-05-12T19:00:00Z,33,clermont foot,olympique lyon,0,1,0,0,1,olympique lyon,clermont foot,pierre gaillouste
2024-05-12T19:00:00Z,33,nantes,lille,1,2,0,2,1,lille,nantes,eric wattellier
2024-05-12T19:00:00Z,33,montpellier,monaco,0,2,0,0,2,monaco,montpellier,stéphanie frappart
2024-05-12T19:00:00Z,33,marseille,lorient,3,1,2,1,2,marseille,lorient,bastien dechepy
2024-05-12T19:00:00Z,33,psg,toulouse,1,3,1,1,2,toulouse,psg,florent batta
2024-05-12T19:00:00Z,33,strasbourg,fc metz,2,1,0,0,1,strasbourg,fc metz,françois letexier
2024-05-12T19:00:00Z,33,stade rennais,rc lens,1,1,0,0,0,draw,draw,benoît millot
2024-05-15T19:00:00Z,32,nice,psg,1,2,1,2,1,psg,nice,ruddy buquet
2024-05-15T19:00:00Z,32,stade de reims,marseille,1,0,1,0,1,stade de reims,marseille,hakim ben el hadj salem
2024-05-19T19:00:00Z,34,le havre,marseille,1,2,0,0,1,marseille,le havre,jeremy stinat
2024-05-19T19:00:00Z,34,monaco,nantes,4,0,3,0,4,monaco,nantes,romain lissorgue
2024-05-19T19:00:00Z,34,lorient,clermont foot,5,0,2,0,5,lorient,clermont foot,clément turpin
2024-05-19T19:00:00Z,34,fc metz,psg,0,2,0,2,2,psg,fc metz,gaël angoula
2024-05-19T19:00:00Z,34,toulouse,brest,0,3,0,0,3,brest,toulouse,jérémie pignard
2024-05-19T19:00:00Z,34,olympique lyon,strasbourg,2,1,1,0,1,olympique lyon,strasbourg,eric wattellier
2024-05-19T19:00:00Z,34,lille,nice,2,2,0,1,0,draw,draw,willy delajod
2024-05-19T19:00:00Z,34,rc lens,montpellier,2,2,2,0,0,draw,draw,thomas léonard
2024-05-19T19:00:00Z,34,stade de reims,stade rennais,2,1,0,0,1,stade de reims,stade rennais,mathieu vernice
